filename,meeting_id,needs_ocr,reason
051717 Council Meeting Approved Minutes.pdf,86,False,Review item 428: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,86,False,Review item 429: weak or fallback extraction.
05172023  minutes.pdf,87,False,Review item 430: weak or fallback extraction.
05172023  minutes.pdf,87,False,Review item 431: weak or fallback extraction.
05172023  minutes.pdf,87,False,Review item 432: weak or fallback extraction.
05172023  minutes.pdf,87,False,Review item 433: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 434: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 435: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 436: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 437: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 438: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 439: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 440: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,88,False,Review item 441: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 442: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 443: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 444: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 445: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 446: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 447: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 451: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 452: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 453: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 454: weak or fallback extraction.
05182022 minutes.pdf,89,False,Review item 455: weak or fallback extraction.
05192021 minutes.pdf,90,False,Review item 456: weak or fallback extraction.
05192021 minutes.pdf,90,False,Review item 457: weak or fallback extraction.
05192021 minutes.pdf,90,False,Review item 458: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,91,False,Review item 459: weak or fallback extraction.
05212025.pdf,92,False,Review item 460: weak or fallback extraction.
05212025.pdf,92,False,Review item 461: weak or fallback extraction.
05212025.pdf,92,False,Review item 462: weak or fallback extraction.
05212025.pdf,92,False,Review item 463: weak or fallback extraction.
05212025.pdf,92,False,Review item 464: weak or fallback extraction.
05212025.pdf,92,False,Review item 465: weak or fallback extraction.
05212025.pdf,92,False,Review item 466: weak or fallback extraction.
05212025.pdf,92,False,Review item 467: weak or fallback extraction.
052417 Council Meeting Approved Minutes.pdf,94,False,Review item 469: weak or fallback extraction.
05262021 minutes.pdf,95,False,Review item 470: weak or fallback extraction.
05262021 minutes.pdf,95,False,Review item 471: weak or fallback extraction.
05262021 minutes.pdf,95,False,Review item 472: weak or fallback extraction.
053117 Council Meeting Approved Minutes.pdf,96,False,Review item 473: weak or fallback extraction.
053117 Council Meeting Approved Minutes.pdf,96,False,Review item 474: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 475: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 476: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 477: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 478: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 479: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 480: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,97,False,Review item 481: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 482: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 483: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 484: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 485: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 486: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 487: weak or fallback extraction.
06012022 minutes.pdf,98,False,Review item 488: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 489: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 490: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 491: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 492: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 493: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 494: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 495: weak or fallback extraction.
06022021 minutes.pdf,99,False,Review item 496: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,100,False,Review item 497: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,100,False,Review item 498: weak or fallback extraction.
06042025.pdf,101,False,Review item 499: weak or fallback extraction.
06042025.pdf,101,False,Review item 500: weak or fallback extraction.
06042025.pdf,101,False,Review item 501: weak or fallback extraction.
06042025.pdf,101,False,Review item 502: weak or fallback extraction.
06042025.pdf,101,False,Review item 503: weak or fallback extraction.
06042025.pdf,101,False,Review item 504: weak or fallback extraction.
06042025.pdf,101,False,Review item 505: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 506: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 507: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 508: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 509: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 510: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 511: weak or fallback extraction.
06052024 minutes.pdf,102,False,Review item 512: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 513: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 514: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 515: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 516: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 517: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,103,False,Review item 518: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 519: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 520: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 521: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 522: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 523: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 524: weak or fallback extraction.
06072023  minutes.pdf,104,False,Review item 525: weak or fallback extraction.
060816 Council Workshop Approved Minutes.pdf,105,False,Review item 526: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 527: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 528: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 529: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 530: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 531: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 532: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 533: weak or fallback extraction.
06152022 minutes.pdf,106,False,Review item 534: weak or fallback extraction.
06162021 minute.pdf,107,False,Review item 535: weak or fallback extraction.
06162021 minute.pdf,107,False,Review item 536: weak or fallback extraction.
06162021 minute.pdf,107,False,Review item 537: weak or fallback extraction.
06162021 minute.pdf,107,False,Review item 538: weak or fallback extraction.
06162021 minute.pdf,107,False,Review item 539: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,108,False,Review item 540: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 541: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 542: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 543: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 544: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 545: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 546: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 547: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 548: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 549: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 550: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,109,False,Review item 551: weak or fallback extraction.
06182025.pdf,110,False,Review item 552: weak or fallback extraction.
06182025.pdf,110,False,Review item 553: weak or fallback extraction.
06182025.pdf,110,False,Review item 554: weak or fallback extraction.
06182025.pdf,110,False,Review item 555: weak or fallback extraction.
06182025.pdf,110,False,Review item 557: weak or fallback extraction.
06182025.pdf,110,False,Review item 558: weak or fallback extraction.
06182025.pdf,110,False,Review item 559: weak or fallback extraction.
06182025.pdf,110,False,Review item 560: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 561: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 562: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 563: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 564: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 565: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 566: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 567: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 568: weak or fallback extraction.
06192024 minutes.pdf,111,False,Review item 569: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 570: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 571: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 572: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 573: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 574: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 576: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 577: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 578: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,112,False,Review item 579: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 580: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 581: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 582: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 583: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 587: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 588: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 589: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 590: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 591: weak or fallback extraction.
06212023  minutes.pdf,113,False,Review item 592: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,114,False,Review item 593: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,114,False,Review item 594: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,114,False,Review item 595: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,114,False,Review item 596: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,114,False,Review item 597: weak or fallback extraction.
062415 Workshop Approved Minutes.pdf,115,False,Review item 598: weak or fallback extraction.
062615 Special Meeting Approved Minutes.pdf,116,False,Review item 600: weak or fallback extraction.
070115 Regular Meeting Approved Minutes.pdf,117,False,Review item 601: weak or fallback extraction.
07022025.pdf,118,False,Review item 602: weak or fallback extraction.
07022025.pdf,118,False,Review item 603: weak or fallback extraction.
07022025.pdf,118,False,Review item 604: weak or fallback extraction.
07022025.pdf,118,False,Review item 605: weak or fallback extraction.
07022025.pdf,118,False,Review item 606: weak or fallback extraction.
07022025.pdf,118,False,Review item 607: weak or fallback extraction.
07022025.pdf,118,False,Review item 610: weak or fallback extraction.
07022025.pdf,118,False,Review item 611: weak or fallback extraction.
07022025.pdf,118,False,Review item 612: weak or fallback extraction.
07022025.pdf,118,False,Review item 613: weak or fallback extraction.
07022025.pdf,118,False,Review item 614: weak or fallback extraction.
07022025.pdf,118,False,Review item 615: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 616: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 617: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 618: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 619: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 620: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 621: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 622: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 623: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 624: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 625: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 626: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 627: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 628: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 629: weak or fallback extraction.
07032024 minutes.pdf,119,False,Review item 630: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 631: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 632: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 633: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 634: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 635: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 636: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 637: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 639: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 640: weak or fallback extraction.
07052023  minutes.pdf,120,False,Review item 641: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 642: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 643: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 644: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 645: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 646: weak or fallback extraction.
070616 Council Meeting Approved Minutes.pdf,121,False,Review item 647: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 648: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 649: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 650: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 651: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 652: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 653: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 654: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 655: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 656: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 657: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 658: weak or fallback extraction.
07062022 minutes.pdf,122,False,Review item 659: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 660: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 661: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 662: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 663: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 664: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 665: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 666: weak or fallback extraction.
07072021 minute.pdf,123,False,Review item 667: weak or fallback extraction.
07082020 Council Meeting Minutes.pdf,124,False,Review item 668: weak or fallback extraction.
07082020 Council Meeting Minutes.pdf,124,False,Review item 669: weak or fallback extraction.
07082020 Council Meeting Minutes.pdf,124,False,Review item 671: weak or fallback extraction.
07082020 Council Meeting Minutes.pdf,124,False,Review item 672: weak or fallback extraction.
07082020 Council Meeting Minutes.pdf,124,False,Review item 674: weak or fallback extraction.
071015 Workshop Approved Minutes.pdf,125,False,Review item 675: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 676: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 677: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 678: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 679: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 680: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 681: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 682: weak or fallback extraction.
071316 Council Meeting Approved Minutes.pdf,126,False,Review item 683: weak or fallback extraction.
07142021 Minutes.pdf,127,False,Review item 684: weak or fallback extraction.
07142021 Minutes.pdf,127,False,Review item 685: weak or fallback extraction.
07142021 Minutes.pdf,127,False,Review item 686: weak or fallback extraction.
071515 Regular Meeting Approved Minutes.pdf,128,False,No agenda/action items extracted.
07152020 Council Meeting Minutes.pdf,129,False,Review item 687: weak or fallback extraction.
07152020 Council Meeting Minutes.pdf,129,False,Review item 688: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 689: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 690: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 691: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 692: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 693: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 694: weak or fallback extraction.
071917 Council Meeting Approved Minutes.pdf,130,False,Review item 695: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 696: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 697: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 698: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 699: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 700: weak or fallback extraction.
07202022 minutes.pdf,131,False,Review item 701: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 702: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 703: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 704: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 705: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 706: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 708: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 709: weak or fallback extraction.
07212021 Minutes.pdf,132,False,Review item 710: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 712: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 713: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 714: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 715: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 716: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 717: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 718: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 720: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 721: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 722: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 723: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 724: weak or fallback extraction.
07222020 Council Meeting Minutes.pdf,134,False,Review item 725: weak or fallback extraction.
07262023 minutes.pdf,136,False,Review item 727: weak or fallback extraction.
07262023 minutes.pdf,136,False,Review item 728: weak or fallback extraction.
07262023 minutes.pdf,136,False,Review item 729: weak or fallback extraction.
07262023 minutes.pdf,136,False,Review item 730: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 731: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 732: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 733: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 734: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 735: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 736: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 737: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 738: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 739: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 740: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 742: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 743: weak or fallback extraction.
080217 Council Meeting Approved Minutes.pdf,137,False,Review item 744: weak or fallback extraction.
081015 Regular Meeting Approved Minutes.pdf,138,False,Review item 745: weak or fallback extraction.
081015 Regular Meeting Approved Minutes.pdf,138,False,Review item 746: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 747: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 748: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 749: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 750: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 751: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 752: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 753: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 754: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 755: weak or fallback extraction.
081716 Council Meeting Approved Minutes.pdf,139,False,Review item 756: weak or fallback extraction.
08292023 minutes.pdf,140,False,Review item 757: weak or fallback extraction.
08292023 minutes.pdf,140,False,Review item 758: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 759: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 760: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 761: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 762: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 763: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 764: weak or fallback extraction.
083116 Council Meeting Approved Minutes.pdf,141,False,Review item 765: weak or fallback extraction.
090315 Regular Meeting Approved Minutes.pdf,142,False,Review item 768: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 769: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 770: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 771: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 772: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 773: weak or fallback extraction.
090617 Council Special Emergency Meeting Approved Minutes.pdf,143,False,Review item 774: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 775: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 776: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 777: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 778: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 779: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 780: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 781: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 782: weak or fallback extraction.
090716 Council Meeting Approved Minutes.pdf,144,False,Review item 783: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 784: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 785: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 786: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 787: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 788: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 789: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 791: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 793: weak or fallback extraction.
09072023 minutes.pdf,145,False,Review item 794: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 795: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 796: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 797: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 798: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 799: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 800: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 801: weak or fallback extraction.
09082022 minutes.pdf,146,False,Review item 803: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 804: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 805: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 806: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 807: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 808: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 811: weak or fallback extraction.
09092020 Council Meeting Minutes.pdf,147,False,Review item 812: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 813: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 814: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 815: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 816: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 817: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 818: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 819: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 821: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 822: weak or fallback extraction.
09092021 Minutes.pdf,148,False,Review item 823: weak or fallback extraction.
09102025.pdf,149,False,Review item 824: weak or fallback extraction.
09102025.pdf,149,False,Review item 825: weak or fallback extraction.
09102025.pdf,149,False,Review item 826: weak or fallback extraction.
09102025.pdf,149,False,Review item 827: weak or fallback extraction.
09102025.pdf,149,False,Review item 828: weak or fallback extraction.
09102025.pdf,149,False,Review item 829: weak or fallback extraction.
09102025.pdf,149,False,Review item 830: weak or fallback extraction.
09102025.pdf,149,False,Review item 831: weak or fallback extraction.
09102025.pdf,149,False,Review item 832: weak or fallback extraction.
09102025.pdf,149,False,Review item 833: weak or fallback extraction.
09102025.pdf,149,False,Review item 834: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 835: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 836: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 837: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 838: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 839: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 840: weak or fallback extraction.
09112024 minutes.pdf,150,False,Review item 841: weak or fallback extraction.
