ProjectName,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType
General Council Business,Village Council,Special Meeting,Village Council,2025-09-17,2025-09-17,2025,Accepted,,,,Village Council Meeting Minutes — 2025-09-17,"Adopted Resolution No. 2025-18 | Adopted Resolution No. 2025-19 | Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-20 | Adopted Resolution No. 2025-22 | Approved the ranking of professional services firms for RFQ 102125 as recommended by the Village of Estero's Selection Committee. 1-CW3 Engineering, 2-American Structurepoint, 3-Davidson Engineering, 4- Hole Montes, 5-J.R. Evans Engineering | Passed first reading of Ordinance No. 2025-10 and set second reading for Octob...","Adopted Resolution No. 2025-18 | Adopted Resolution No. 2025-19 | Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-20 | Adopted Resolution No. 2025-22 | Approved the ranking of professional services firms for RFQ 102125 as recommended by the Village of Estero's Selection Committee. 1-CW3 Engineering, 2-American Structurepoint, 3-Davidson Engineering, 4- Hole Montes, 5-J.R. Evans Engineering | Passed first reading of Ordinance No. 2025-10 and set second reading for October 1, 2025","Adopted Resolution No. 2025-18 | Adopted Resolution No. 2025-19 | Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-20 | Adopted Resolution No. 2025-22 | Approved the ranking of professional services firms for RFQ 102125 as recommended by the Village of Estero's Selection Committee. 1-CW3 Engineering, 2-American Structurepoint, 3-Davidson Engineering, 4- Hole Montes, 5-J.R. Evans Engineering | Passed first reading of Ordinance No. 2025-10 and set second reading for October 1, 2025",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,09172025.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/09172025.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2025-10-15,2025-10-15,2025,Accepted,,,,Village Council Meeting Minutes — 2025-10-15,"Approved agenda | Approved consent agenda | Approved Village Staff and the Villages Lobbyists to request state funding for the following projects and funding amounts Sunny Goves Utility Extension Project - $800,000 Estero SportsPark Reuse Water Main Extension and Storage Tank - $800,000 Estero Parkway Reuse Water Main Extension - $800,000 Williams Road and Atlantic Gulf Drive Improvements - $800,000 | Approved Change Order No. 2 to Contract EC 2020-37 STA 1 and authorize the Village Manager t...","Approved agenda | Approved consent agenda | Approved Village Staff and the Villages Lobbyists to request state funding for the following projects and funding amounts Sunny Goves Utility Extension Project - $800,000 Estero SportsPark Reuse Water Main Extension and Storage Tank - $800,000 Estero Parkway Reuse Water Main Extension - $800,000 Williams Road and Atlantic Gulf Drive Improvements - $800,000 | Approved Change Order No. 2 to Contract EC 2020-37 STA 1 and authorize the Village Manager to sign the Change Order No. 2 and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council | Adopted Ordinance No. 2025-11 | Adopted Ordinance No. 2025-12","Approved agenda | Approved consent agenda | Approved Village Staff and the Villages Lobbyists to request state funding for the following projects and funding amounts Sunny Goves Utility Extension Project - $800,000 Estero SportsPark Reuse Water Main Extension and Storage Tank - $800,000 Estero Parkway Reuse Water Main Extension - $800,000 Williams Road and Atlantic Gulf Drive Improvements - $800,000 | Approved Change Order No. 2 to Contract EC 2020-37 STA 1 and authorize the Village Manager to sign the Change Order No. 2 and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council | Adopted Ordinance No. 2025-11 | Adopted Ordinance No. 2025-12",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,10152025.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/10152025.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2025-11-19,2025-11-19,2025,Accepted,,,,Village Council Meeting Minutes — 2025-11-19,"Approved agenda | Approved consent agenda | Approved staff recommends accepting the owner's request to release the Village's code enforcement lien against her property | Approved the purchase of 0.14 State Freshwater Herbaceous Mitigation Credits in the amount of $16,800 from the Big Cypress Mitigation Bank (the ""Bank"") for the Williams Rd./Atlantic Gulf Blvd. intersection improvement project and authorize the Village Manager to sign the Mitigation Credit Supply Agreement with the Big Cypress...","Approved agenda | Approved consent agenda | Approved staff recommends accepting the owner's request to release the Village's code enforcement lien against her property | Approved the purchase of 0.14 State Freshwater Herbaceous Mitigation Credits in the amount of $16,800 from the Big Cypress Mitigation Bank (the ""Bank"") for the Williams Rd./Atlantic Gulf Blvd. intersection improvement project and authorize the Village Manager to sign the Mitigation Credit Supply Agreement with the Big Cypress Mitigation Bank and other additional implementing documents on behalf of the Village of Estero Council | Adopted Ordinance No. 2025-14 on first reading and setting second reading and public hearing for November 19, 2025","Approved agenda | Approved consent agenda | Approved staff recommends accepting the owner's request to release the Village's code enforcement lien against her property | Approved the purchase of 0.14 State Freshwater Herbaceous Mitigation Credits in the amount of $16,800 from the Big Cypress Mitigation Bank (the ""Bank"") for the Williams Rd./Atlantic Gulf Blvd. intersection improvement project and authorize the Village Manager to sign the Mitigation Credit Supply Agreement with the Big Cypress Mitigation Bank and other additional implementing documents on behalf of the Village of Estero Council | Adopted Ordinance No. 2025-14 on first reading and setting second reading and public hearing for November 19, 2025",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,11052025.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/11052025.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2025-12-03,2025-12-03,2025,Accepted,,,,Village Council Meeting Minutes — 2025-12-03,Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-27 | Adopted Resolution No. 2025-28 | Adopted Resolution No 2025-24 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Resolution No. 2025-25 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Ordina...,"Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-27 | Adopted Resolution No. 2025-28 | Adopted Resolution No 2025-24 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Resolution No. 2025-25 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Ordinance No. 2025-16 on first reading and to schedule a second reading and public hearing for December 17, 2025 | Adopted Ordinance No. 2025-13","Approved agenda | Approved consent agenda | Adopted Resolution No. 2025-27 | Adopted Resolution No. 2025-28 | Adopted Resolution No 2025-24 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Resolution No. 2025-25 and authorize the Village Manager to execute the related Interlocal Agreement with the Lee County Property Appraiser to administer the assessment process | Adopted Ordinance No. 2025-16 on first reading and to schedule a second reading and public hearing for December 17, 2025 | Adopted Ordinance No. 2025-13",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,12032025.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/12032025.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-04-20,2021-04-20,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-04-20,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04202021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/04202021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-05-11,2021-05-11,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-05-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05112021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/05112021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-06-08,2021-06-08,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-06-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06082021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/06082021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-07-13,2021-07-13,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-07-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07132021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/07132021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-08-10,2021-08-10,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-08-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08102021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08102021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-08-24,2021-08-24,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-08-24,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08242021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08242021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-09-14,2021-09-14,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-09-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09142021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09142021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-09-28,2021-09-28,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-09-28,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09282021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09282021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-10-12,2021-10-12,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-10-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10122021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/10122021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-11-09,2021-11-09,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-11-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,11092021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/11092021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-12-14,2021-12-14,2021,Accepted,,,,PZ&DB Meeting Minutes — 2021-12-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,12142021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/12142021%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-01-11,2022-01-11,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-01-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,01112022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/01112022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-02-08,2022-02-08,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-02-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,02082022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/02082022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-03-08,2022-03-08,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-03-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,03082022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/03082022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-04-12,2022-04-12,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-04-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04122022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/04122022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-05-10,2022-05-10,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-05-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05102022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/05102022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-06-14,2022-06-14,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-06-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06142022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/06142022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-07-12,2022-07-12,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-07-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07122022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/07122022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-08-09,2022-08-09,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-08-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08092022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/08092022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022-09-13,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-09-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09132022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/09132022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-27,2022-09-27,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-09-27,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09272022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/09272022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-10-11,2022-10-11,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-10-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10112022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/10112022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-10-25,2022-10-25,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-10-25,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10252022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/10252022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-11-08,2022-11-08,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-11-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,11082022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/11082022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-12-13,2022-12-13,2022,Accepted,,,,PZ&DB Meeting Minutes — 2022-12-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,12132022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/12132022%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-01-11,2023-01-11,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-01-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,01112023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/01112023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-02-21,2023-02-21,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-02-21,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,02212023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/02212023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-03-14,2023-03-14,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-03-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,03142023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/03142023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-04-11,2023-04-11,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-04-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04112023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/04112023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-05-09,2023-05-09,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-05-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05092023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/05092023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-06-13,2023-06-13,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-06-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06132023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/06132023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-07-11,2023-07-11,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-07-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07112023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/07112023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-07-25,2023-07-25,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-07-25,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07252023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/07252023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-08-08,2023-08-08,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-08-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08082023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/08082023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-08-22,2023-08-22,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-08-22,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08222023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/08222023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-09-12,2023-09-12,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-09-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09122023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/09122023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-10-10,2023-10-10,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-10-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10102023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/10102023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-11-14,2023-11-14,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-11-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,11142023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/11142023%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-12-12,2023-12-12,2023,Accepted,,,,PZ&DB Meeting Minutes — 2023-12-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,12122023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/12122023%20PZDB%20Minutes.pdf,MeetingLocation
